game,series_id,year,sheet,event,series,team,map,round,is_offense,win_round,plant,earned_fb,cumu_w,cumu_l,pre_cumu_w,pre_cumu_l,max_cumu_w,starts_as_offense,win_series,is_offense_last_round,n_rounds
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),1,FALSE,FALSE,B,NA,0,1,0,0,6,FALSE,TRUE,FALSE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Guerrillas,Gun Runner - MW (2020),2,FALSE,FALSE,NA,NA,1,1,1,0,1,TRUE,FALSE,TRUE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),2,TRUE,TRUE,NA,NA,1,1,0,1,6,FALSE,TRUE,FALSE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Guerrillas,Gun Runner - MW (2020),3,TRUE,FALSE,B,NA,1,2,1,1,1,TRUE,FALSE,TRUE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),3,FALSE,TRUE,B,NA,2,1,1,1,6,FALSE,TRUE,FALSE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Guerrillas,Gun Runner - MW (2020),4,FALSE,FALSE,B,NA,1,3,1,2,1,TRUE,FALSE,TRUE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),4,TRUE,TRUE,B,NA,3,1,2,1,6,FALSE,TRUE,FALSE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Guerrillas,Gun Runner - MW (2020),5,TRUE,FALSE,NA,NA,1,4,1,3,1,TRUE,FALSE,TRUE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),5,FALSE,TRUE,NA,NA,4,1,3,1,6,FALSE,TRUE,FALSE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Guerrillas,Gun Runner - MW (2020),6,FALSE,FALSE,B,NA,1,5,1,4,1,TRUE,FALSE,TRUE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),6,TRUE,TRUE,B,NA,5,1,4,1,6,FALSE,TRUE,FALSE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Guerrillas,Gun Runner - MW (2020),7,TRUE,FALSE,B,NA,1,6,1,5,1,TRUE,FALSE,TRUE,7
MW (2020),693,2020,LA_SnD,2020 - LA_SnD,9,Surge,Gun Runner - MW (2020),7,FALSE,TRUE,B,NA,6,1,5,1,6,FALSE,TRUE,FALSE,7
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),1,TRUE,FALSE,B,NA,0,1,0,0,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),1,FALSE,TRUE,B,NA,1,0,0,0,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),2,FALSE,TRUE,A,NA,1,1,0,1,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),2,TRUE,FALSE,A,NA,1,1,1,0,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),3,TRUE,TRUE,NA,NA,2,1,1,1,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),3,FALSE,FALSE,NA,NA,1,2,1,1,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),4,FALSE,TRUE,NA,NA,3,1,2,1,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),4,TRUE,FALSE,NA,NA,1,3,1,2,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),5,TRUE,TRUE,B,NA,4,1,3,1,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),5,FALSE,FALSE,B,NA,1,4,1,3,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),6,FALSE,FALSE,B,NA,4,2,4,1,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),6,TRUE,TRUE,B,NA,2,4,1,4,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),7,TRUE,TRUE,A,NA,5,2,4,2,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),7,FALSE,FALSE,A,NA,2,5,2,4,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),8,FALSE,FALSE,A,NA,5,3,5,2,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),8,TRUE,TRUE,A,NA,3,5,2,5,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),9,TRUE,FALSE,A,NA,5,4,5,3,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),9,FALSE,TRUE,A,NA,4,5,3,5,4,FALSE,FALSE,TRUE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Empire,Arklov Peak - MW (2020),10,FALSE,TRUE,B,NA,6,4,5,4,6,TRUE,TRUE,FALSE,10
MW (2020),694,2020,LA_SnD,2020 - LA_SnD,10,Mutineers,Arklov Peak - MW (2020),10,TRUE,FALSE,B,NA,4,6,4,5,4,FALSE,FALSE,TRUE,10
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),2,TRUE,TRUE,A,NA,2,0,1,0,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),2,FALSE,FALSE,A,NA,0,2,0,1,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),3,FALSE,TRUE,NA,NA,3,0,2,0,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),3,TRUE,FALSE,NA,NA,0,3,0,2,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),4,TRUE,TRUE,A,NA,4,0,3,0,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),4,FALSE,FALSE,A,NA,0,4,0,3,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),5,FALSE,FALSE,A,NA,4,1,4,0,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),5,TRUE,TRUE,A,NA,1,4,0,4,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),6,TRUE,FALSE,A,NA,4,2,4,1,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),6,FALSE,TRUE,A,NA,2,4,1,4,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),7,FALSE,TRUE,NA,NA,5,2,4,2,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),7,TRUE,FALSE,NA,NA,2,5,2,4,2,TRUE,FALSE,FALSE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Rokkr,St. Petrograd - MW (2020),8,TRUE,TRUE,NA,NA,6,2,5,2,6,FALSE,TRUE,TRUE,8
MW (2020),695,2020,LA_SnD,2020 - LA_SnD,11,Surge,St. Petrograd - MW (2020),8,FALSE,FALSE,NA,NA,2,6,2,5,2,TRUE,FALSE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),1,TRUE,TRUE,B,NA,1,0,0,0,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),1,FALSE,FALSE,B,NA,0,1,0,0,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),2,FALSE,TRUE,NA,NA,2,0,1,0,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),2,TRUE,FALSE,NA,NA,0,2,0,1,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),3,TRUE,FALSE,NA,NA,2,1,2,0,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),3,FALSE,TRUE,NA,NA,1,2,0,2,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),4,FALSE,TRUE,NA,NA,3,1,2,1,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),4,TRUE,FALSE,NA,NA,1,3,1,2,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),5,TRUE,FALSE,NA,NA,3,2,3,1,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),5,FALSE,TRUE,NA,NA,2,3,1,3,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),6,FALSE,TRUE,B,NA,4,2,3,2,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),6,TRUE,FALSE,B,NA,2,4,2,3,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),7,TRUE,TRUE,B,NA,5,2,4,2,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),7,FALSE,FALSE,B,NA,2,5,2,4,2,FALSE,FALSE,TRUE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Empire,Gun Runner - MW (2020),8,FALSE,TRUE,NA,NA,6,2,5,2,6,TRUE,TRUE,FALSE,8
MW (2020),696,2020,LA_SnD,2020 - LA_SnD,12,Optic,Gun Runner - MW (2020),8,TRUE,FALSE,NA,NA,2,6,2,5,2,FALSE,FALSE,TRUE,8
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),1,TRUE,TRUE,A,NA,1,0,0,0,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),1,FALSE,FALSE,A,NA,0,1,0,0,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),2,FALSE,FALSE,B,NA,1,1,1,0,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),2,TRUE,TRUE,B,NA,1,1,0,1,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),3,TRUE,TRUE,NA,NA,2,1,1,1,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),3,FALSE,FALSE,NA,NA,1,2,1,1,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),4,FALSE,FALSE,B,NA,2,2,2,1,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),4,TRUE,TRUE,B,NA,2,2,1,2,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),5,TRUE,FALSE,B,NA,2,3,2,2,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),5,FALSE,TRUE,B,NA,3,2,2,2,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),6,FALSE,TRUE,NA,NA,3,3,2,3,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),6,TRUE,FALSE,NA,NA,3,3,3,2,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),7,TRUE,TRUE,B,NA,4,3,3,3,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),7,FALSE,FALSE,B,NA,3,4,3,3,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),8,FALSE,FALSE,B,NA,4,4,4,3,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),8,TRUE,TRUE,B,NA,4,4,3,4,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),9,TRUE,TRUE,B,NA,5,4,4,4,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),9,FALSE,FALSE,B,NA,4,5,4,4,4,FALSE,FALSE,TRUE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,FaZe,Gun Runner - MW (2020),10,FALSE,TRUE,NA,NA,6,4,5,4,6,TRUE,TRUE,FALSE,10
MW (2020),697,2020,LA_SnD,2020 - LA_SnD,13,Rokkr,Gun Runner - MW (2020),10,TRUE,FALSE,NA,NA,4,6,4,5,4,FALSE,FALSE,TRUE,10
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),1,FALSE,FALSE,B,NA,0,1,0,0,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),1,TRUE,TRUE,B,NA,1,0,0,0,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),2,TRUE,FALSE,NA,NA,0,2,0,1,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),2,FALSE,TRUE,NA,NA,2,0,1,0,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),3,FALSE,TRUE,NA,NA,1,2,0,2,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),3,TRUE,FALSE,NA,NA,2,1,2,0,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),4,TRUE,TRUE,A,NA,2,2,1,2,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),4,FALSE,FALSE,A,NA,2,2,2,1,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),5,FALSE,FALSE,B,NA,2,3,2,2,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),5,TRUE,TRUE,B,NA,3,2,2,2,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),6,TRUE,FALSE,NA,NA,2,4,2,3,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),6,FALSE,TRUE,NA,NA,4,2,3,2,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),7,FALSE,FALSE,NA,NA,2,5,2,4,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),7,TRUE,TRUE,NA,NA,5,2,4,2,6,TRUE,TRUE,FALSE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,FaZe,Piccadilly - MW (2020),8,TRUE,FALSE,A,NA,2,6,2,5,2,FALSE,FALSE,TRUE,8
MW (2020),698,2020,LA_SnD,2020 - LA_SnD,14,Rokkr,Piccadilly - MW (2020),8,FALSE,TRUE,A,NA,6,2,5,2,6,TRUE,TRUE,FALSE,8
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),1,FALSE,TRUE,NA,NA,1,0,0,0,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),1,TRUE,FALSE,NA,NA,0,1,0,0,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),2,TRUE,FALSE,NA,NA,1,1,1,0,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),2,FALSE,TRUE,NA,NA,1,1,0,1,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),3,FALSE,FALSE,NA,NA,1,2,1,1,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),3,TRUE,TRUE,NA,NA,2,1,1,1,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),4,TRUE,TRUE,A,NA,2,2,1,2,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),4,FALSE,FALSE,A,NA,2,2,2,1,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),5,FALSE,TRUE,NA,NA,3,2,2,2,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),5,TRUE,FALSE,NA,NA,2,3,2,2,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),6,TRUE,FALSE,NA,NA,3,3,3,2,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),6,FALSE,TRUE,NA,NA,3,3,2,3,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),7,FALSE,TRUE,NA,NA,4,3,3,3,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),7,TRUE,FALSE,NA,NA,3,4,3,3,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),8,TRUE,FALSE,NA,NA,4,4,4,3,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),8,FALSE,TRUE,NA,NA,4,4,3,4,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),9,FALSE,TRUE,NA,NA,5,4,4,4,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),9,TRUE,FALSE,NA,NA,4,5,4,4,4,TRUE,FALSE,FALSE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Empire,St. Petrograd - MW (2020),10,TRUE,TRUE,A,NA,6,4,5,4,6,FALSE,TRUE,TRUE,10
MW (2020),699,2020,LA_SnD,2020 - LA_SnD,15,Rokkr,St. Petrograd - MW (2020),10,FALSE,FALSE,A,NA,4,6,4,5,4,TRUE,FALSE,FALSE,10
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),1,TRUE,TRUE,B,NA,1,0,0,0,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),1,FALSE,FALSE,B,NA,0,1,0,0,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),2,FALSE,TRUE,B,NA,2,0,1,0,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),2,TRUE,FALSE,B,NA,0,2,0,1,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),3,TRUE,TRUE,B,NA,3,0,2,0,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),3,FALSE,FALSE,B,NA,0,3,0,2,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),4,FALSE,FALSE,NA,NA,3,1,3,0,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),4,TRUE,TRUE,NA,NA,1,3,0,3,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),5,TRUE,TRUE,NA,NA,4,1,3,1,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),5,FALSE,FALSE,NA,NA,1,4,1,3,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),6,FALSE,FALSE,B,NA,4,2,4,1,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),6,TRUE,TRUE,B,NA,2,4,1,4,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),7,TRUE,TRUE,A,NA,5,2,4,2,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),7,FALSE,FALSE,A,NA,2,5,2,4,2,FALSE,FALSE,TRUE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Empire,Gun Runner - MW (2020),8,FALSE,TRUE,B,NA,6,2,5,2,6,TRUE,TRUE,FALSE,8
MW (2020),700,2020,LA_SnD,2020 - LA_SnD,16,Rokkr,Gun Runner - MW (2020),8,TRUE,FALSE,B,NA,2,6,2,5,2,FALSE,FALSE,TRUE,8
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),1,FALSE,FALSE,NA,NA,0,1,0,0,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),1,TRUE,TRUE,NA,NA,1,0,0,0,1,TRUE,FALSE,TRUE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),2,TRUE,TRUE,B,NA,1,1,0,1,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),2,FALSE,FALSE,B,NA,1,1,1,0,1,TRUE,FALSE,TRUE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),3,FALSE,TRUE,NA,NA,2,1,1,1,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),3,TRUE,FALSE,NA,NA,1,2,1,1,1,TRUE,FALSE,TRUE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),4,TRUE,TRUE,B,NA,3,1,2,1,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),4,FALSE,FALSE,B,NA,1,3,1,2,1,TRUE,FALSE,TRUE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Legion,St. Petrograd - MW (2020),5,FALSE,TRUE,NA,NA,4,1,3,1,6,FALSE,TRUE,FALSE,7
MW (2020),701,2020,DAL_SnD,2020 - DAL_SnD,1,Surge,St. Petrograd - MW (2020),5,TRUE,FALSE,NA,NA,1,4,1,3,1,TRUE,FALSE,TRUE,7
